attendance,study_hours,previous_marks,assignment_completion,sleep_hours,participation,backlogs,performance
97.02292921764572,7.080362175689276,82.67469672201142,64.94650621139931,7.378314511035365,98.53222885541672,2,100.0
97.69642885012937,6.436177969542192,37.080216003589,65.73666000580866,5.979686130979749,59.45155937980317,1,86.69838940093064
95.74321951102243,6.396452912508364,69.96841010500938,72.45430023028484,7.781268957112172,65.13617835922892,0,100.0
68.50793501277222,6.913482596818214,94.7262509714786,81.78578842216643,6.270918313683531,93.69511107118029,3,100.0
50.77283082644337,6.3271679366009925,86.34176563025237,82.12876577090977,6.061398639158328,80.20833131060294,2,90.42914121173509
96.41592812938626,5.383542251419907,66.28674134261537,50.30163446232697,8.673649577441505,70.74490917869565,2,88.67719318576714
71.40920741586572,1.918714143776713,38.81845455719854,70.00676512459762,5.254395499453501,85.84632769387508,2,55.82672613159473
98.33274095218349,1.2276832564387634,84.88241086314258,64.71748570204612,4.602236699982827,90.50563865191813,2,73.02873370693924
98.18099885446264,7.445934934709808,70.93871049063263,92.23161797616305,6.922715566297291,61.98216502160868,2,100.0
92.650472773368,5.316552201645166,41.89597982357401,77.88513527310258,8.846609061420894,63.25758554522848,0,95.60242288265515
64.72244460347929,6.575761036833234,40.63143708940137,71.95024398495892,5.8891960686359335,57.0235654956285,3,85.00199646874589
69.25488643009626,4.370656460587851,89.57760916619554,46.923678530735046,4.310183818143908,97.66942980129224,2,75.25510737224218
92.55683357584284,1.8211573227367612,75.15201577628471,76.3382733594047,5.696526336547837,78.80163780032453,3,73.71292228614988
65.84610025781389,1.8763005454178532,84.75720795900534,47.03223434081401,6.529658271597793,35.82561463456506,1,67.00320660641114
58.474637334304624,5.798957010602799,87.73873401693604,60.232394533945126,4.8096150331610685,90.40717363191129,2,86.94689388789443
77.84006312291751,4.012141264296239,69.30634112289934,48.57051788885991,7.29051109028246,63.63919585853876,2,76.79182434792065
96.80773870803904,2.403673086902357,66.04678110530247,81.52441882146213,8.988746945051002,34.812773449574124,3,73.15507255356515
84.80148983374865,4.441161827190058,60.82564461925941,52.37512683016916,6.258697379907219,68.48020786143178,2,83.68905956277119
78.50305850446824,1.4494625595259385,54.01679526746716,63.51156239128156,5.773642783651063,59.201499528299145,2,62.674024938629465
54.85882468853843,5.073799813400791,61.07575765152271,93.74048665712672,6.003520834172333,91.44245834038374,2,83.94543973679262
80.75036133495848,2.8829538310456835,81.43277934380939,52.25898300393822,4.575730891976006,44.27962225265712,0,80.4659939426324
99.50269250521316,6.582913704460317,71.11540586090788,70.46830383752675,8.416368007131119,87.8525226644528,0,100.0
57.0042007618262,3.1725337124650164,88.55139739729077,65.15629966996133,6.07412827760676,69.0382083829817,2,72.66233488389067
75.91648261818683,4.186541043572609,61.602800862751266,41.08744246274378,5.936372057124206,33.82272122494283,0,69.481071409896
93.86865359639776,1.0813437793567044,71.42537472312524,87.56548681436877,7.298451364652371,98.02917109278393,1,78.04446127336925
87.03843088771022,1.507128214561912,72.87845318551932,44.142754378875985,6.210167104655618,65.88306708722399,2,66.92201286098668
84.8507870497634,3.747454894846794,70.50182973837954,68.45530125861721,7.24116734403923,50.36137979621077,1,83.95332439598961
85.12420419935546,4.3595718430198644,77.15802638513098,73.640697696337,4.307231450653937,62.858478939248066,3,79.36454915337258
67.97455756098776,5.200143836835126,49.246008102488375,77.70558739687522,8.068616718611137,90.05004484622424,1,83.93433866529743
64.67959221322467,3.0416380509651226,65.74182665274743,81.31789775847253,8.702519764397014,51.343218706954445,3,76.01316698439719
90.46805777392568,5.864873202885798,41.25348816850086,55.196343011362906,7.24382693079693,43.48734775406902,2,81.62874666318658
90.50566973395904,7.020856780324432,58.07067965868875,40.59872659950696,8.772829644294053,39.034987285161705,3,91.36475159744889
93.35361592900519,6.458956922253448,64.26002411727586,83.40661974129472,4.757161571849816,50.850157887314786,3,82.6755603931062
95.66202762782356,1.2773317774385,74.13345557272835,72.13939596085471,6.387080947401769,84.60336609280304,1,77.74898155918115
75.56711994304689,4.363548630804803,92.0318631551722,90.16706219243493,7.009033669727236,63.01384556366832,1,91.82194159411902
75.07581473435998,1.734511248927224,71.03906399290136,89.28330177404166,6.908683237105933,45.923712258547795,1,72.60970159789733
89.91475894833876,2.6943151110376924,79.61563497059359,90.59957006727299,6.007308895445217,41.63294997268244,2,80.71016083019308
82.49819653888827,7.906638152870025,65.37596356971217,69.10567959877241,5.690422046831307,53.291063355726536,2,96.99470233086032
85.09834386288517,1.9974688003105925,73.04624188257988,60.017703750211936,4.634120112752094,95.79470610199962,1,71.21663179780195
89.78963347180505,4.492217074159493,39.25593296802641,87.4934921554822,5.958712252811391,54.011869881301706,2,76.65724674119494
94.50026709087831,5.327090140226834,50.26349485051082,67.07764678175529,4.813304075527426,99.16868531682448,2,79.62507032873275
66.89975784257679,5.917254793808728,56.711185592308325,51.006531784206075,7.671828382461092,63.96613190357493,3,83.82163312585699
68.7791476319972,4.9175407844083985,63.349601300390816,91.29844117368846,5.0441546774729495,42.54147428031056,3,75.76978473910015
54.69909699204345,1.0683959319342855,37.738924730143026,92.95359260634083,4.292826526422669,92.37980642554567,1,59.72579889624003
78.9140070498087,3.2852291577079433,43.401445853199064,67.97858536841021,6.761830689086171,62.22487611943788,2,67.59272268855071
51.797113689837104,4.6239815036929794,51.60885846747834,44.54198363858725,6.976148663597008,79.67699404531672,3,66.99255410896984
73.27990090662301,1.6150654940138334,93.29196145406304,63.269565395015874,8.359565306402526,98.85981082464062,0,84.52188223222065
77.13223173537884,3.454388518464265,54.88082042618305,88.2122595677562,6.884908062088409,33.51227452239818,2,76.14403937391128
64.32706260641422,1.232421761539566,63.92246348672495,94.10644171277372,5.727404268617229,36.7686191851297,0,65.3236036156762
79.54166302845053,1.5500494800851452,46.76586276430358,52.20836454985575,8.015059407631602,80.43197190239293,1,68.52669582063331
51.52501249695247,3.7784629334111726,71.64680426454609,44.01841672151629,6.701394465937105,49.72775023068304,2,68.52232771597227
51.86740943746072,1.9290102783014225,51.84099293095846,92.64102718797032,4.396401423155959,42.90109778650694,1,53.622007961770095
91.13002803298292,4.972785937830907,47.419554706305604,63.364296338732515,6.829252801566233,32.755331587381065,1,79.04354271696386
68.00953207056314,5.82625478396086,65.99435770675875,72.5056578560538,8.540092727108313,31.529269839034125,1,87.10312411938413
56.35302563259424,6.60410689376358,35.33034794962525,98.08394872304554,5.9815631274911025,84.21399221838536,1,87.0890699365489
76.11216300274022,2.4010517097136708,35.45984195895352,43.99388367485337,5.481629009499001,39.4103399158685,1,52.797795091591844
88.49967765493054,2.172378075813488,48.14412854611147,78.89908044712573,4.7173472850901,62.74044311798056,2,67.32659072507795
60.791051374842155,1.7319748823408019,37.20328175004927,44.446325354492025,4.757227609676787,72.4127770625638,0,55.1285233594119
81.14452379095002,5.455011746805457,41.48154524784148,62.52813570799002,6.1638574217090945,59.98462603981923,2,77.12103688589214
54.2673732496884,5.945330085408308,55.331638960325094,88.22887271160681,6.978399120807648,31.897465663536316,2,83.52816889314946
52.58408605843039,1.2211030137794943,83.15514077478878,66.00833396533807,4.403077025848009,84.84510518115363,2,65.65250997985984
76.5677315784074,7.553485723705829,69.32291860215804,99.83094123417703,8.697842945125828,30.735925717915745,3,100.0
77.03175608050532,1.3637989855603068,65.76006355738498,73.54355709679612,7.77566808722598,83.33229260642388,3,65.55586331208399
81.87149507491033,4.789074347107493,52.6093293924873,59.269729158157205,6.933119591418313,92.5313145651686,2,76.79039073300639
86.30456668613309,5.963423636156415,90.90522316596898,53.20667955428519,8.142193354694953,60.29879447400206,0,100.0
98.79260397312673,7.096783866222599,58.8209024742315,61.03123205716971,4.400933784060566,67.48797311684588,2,89.74242381644507
75.81501741505977,5.998608524926994,40.22556600774629,62.35199642557305,6.384194388665621,63.38883748323576,1,83.00496025843849
66.1478236470623,6.612096581488543,72.02399096706807,44.12282066343766,7.150465634308317,57.244603303640716,3,84.50561898205787
89.75930973843518,3.3761513477996425,41.83030360859608,62.174451965606394,8.143264530591447,92.11971747592523,3,75.27017728903473
63.54161256310371,6.703775796225585,55.71338856810152,67.85431118435349,7.917347800246338,92.57534574689933,2,90.37264510320269
71.9485710352818,1.5608039246927259,65.44471632306853,83.36426513432828,5.385346248566998,53.507145524907415,2,64.2820720466557
53.922819067113295,7.263716592423694,87.45335148111054,79.40376908329648,8.704400847796022,73.05488278102885,0,100.0
51.267537170772876,4.833146633076153,64.61279482040712,82.52593931374926,4.621729207154352,94.8835293502105,0,85.93925693391452
98.13242073389625,6.721084389737456,77.13552596189986,40.50182091261143,8.37566809310576,97.34409492589461,1,100.0
91.79900602561028,4.1662279916281015,94.56901033994421,53.06004397483216,8.854701248023094,65.62713282954333,2,91.98693331466565
84.7987103046849,5.505043866375675,42.8893471938789,79.70105730399139,4.885767616113128,61.69773636990287,2,77.34853882564934
70.44764722071349,4.684818626552793,51.48389153117117,69.03936209078483,7.610330321018926,49.508602114996805,2,74.93437544455743
58.66471600354229,6.121126652287323,58.674564535858785,40.318808540100754,4.201427593889992,97.1210311233287,3,73.48070480668198
57.8218521335543,1.571409874214127,60.30969071232988,88.26967854590934,6.027114125695775,39.99700131310071,1,66.07570469230143
62.512144908229764,1.4224645879339466,59.66126451593274,86.36857439742025,6.58141649598837,70.58807032334076,0,70.02439264614256
77.46133323530603,2.729722638071025,89.4566601533933,72.90514977961377,6.9032261295481705,49.778518726304725,3,72.64863527395951
85.72979613500311,2.1168127607923184,77.84195866801139,43.987799546576326,8.679686241242798,49.53058032434576,3,76.29771895745161
83.00986883588656,7.102484966145412,71.47431284544223,85.99090297195508,7.361253436470974,58.34780111633319,3,98.97251045534107
63.99669484729714,2.5344979115063104,53.562363071766924,75.02281526388184,6.4063897560961856,99.91550550709582,3,62.37745959946577
97.7432640331597,7.8310567907339195,84.42742305327768,86.91759862947755,8.048375181329448,33.847641478787544,1,100.0
86.89484583478843,3.358270542397748,92.30363068909934,85.10481954375042,8.752664104772045,70.4979272742472,2,93.51491410269284
77.71770262557004,2.274825409820895,84.2718969530136,88.18012431747023,4.110330743411454,35.780051062469404,0,82.33869818070508
80.5860373117176,6.527889549997354,35.093906311488375,71.08048398427749,8.912606361280194,40.81645809933633,0,88.52942086113583
70.9800031213895,5.610954428506133,73.18408221100442,48.4194710916109,4.430660695318402,60.76940592410291,3,80.33530223496646
62.386549475057876,4.487370015171972,38.06812288652604,80.26944840278132,8.071933896343808,65.73220919425088,3,76.29056209027618
67.79863393256308,4.8875448565634185,50.456433220023314,77.22842710311824,5.401673762757063,48.11546858551668,1,75.44757656964653
87.89230552321845,6.034412447905847,38.5714820208663,84.53519123194523,4.660898288769359,52.15199916120913,3,76.70670227230352
50.719674431487796,2.599183189319091,71.22772717696327,50.19286036304412,6.199278198569175,36.087691417915316,0,64.93549583724719
55.80363202534581,7.974337412397194,76.1953948095564,51.69851199401735,7.219782897238067,51.22538486909754,0,100.0
52.30013210108764,7.823552135027482,41.86925828395431,93.42457103315971,5.904759225117375,97.65909075663808,2,91.61790783838497
52.03644011594851,5.552279804428558,58.030332982698766,84.99866790712426,4.272827041413494,96.12951671707371,2,82.46514287499222
92.77302920055035,2.396797156504016,62.374190537332524,94.49370932201938,6.997305698293583,53.441480309588954,0,86.03421502274021
85.18289296900119,5.761597697019039,57.14318130565499,85.52291926983524,8.512016380553373,69.95977553951332,0,97.59168148226034
73.70869145436626,1.505388862854231,42.26150002911158,75.82931835941811,5.916076829736259,93.6716773777661,1,58.61887657236174
54.89170803255007,1.2145675154406423,60.136867411248524,79.24796422167242,5.081663888154135,30.432867584862766,1,57.122314237304465
74.58079375584163,2.8037802195784955,80.07068286850509,93.3476754364006,6.212886729664077,86.74784992363143,0,88.93958706666965
73.67358853902829,4.238360697175214,39.26045987199533,74.72840527071642,4.241813555243905,96.38586869522433,3,68.78438698895317
58.66009349550076,7.077907537858664,39.810800844914205,77.94347945970324,8.102437922401375,36.392801403349,2,83.62045480343374
71.69258246189865,6.090183488364156,56.28627751015905,49.38860296021603,8.131704054750934,41.30133802230447,0,89.85140584200475
69.92523671986868,6.198945648399867,91.5035426971355,68.43527320696616,6.940002317148142,97.25224119399488,3,100.0
80.79250490261083,3.9784533411365275,75.11435880337484,82.98382671748594,5.765514444691947,67.62781005482424,0,90.47166173659399
81.75468254338219,3.4215449478287403,75.7201974003539,56.25656189898193,7.998916822228917,30.99376441302066,2,76.59030956352424
52.265200488602225,3.597271340892219,56.715199450271896,52.13525083147209,6.773435123941836,48.03423991344704,2,64.1239450499243
68.73063073132356,7.913546946152405,70.6196474725123,58.82960849346493,8.129661542750082,61.496057198820175,1,100.0
81.29299578571182,1.2807643398873774,35.6078710416646,54.49003767957001,7.157293962915103,78.50362377173374,1,65.59345800950963
75.15681292900439,7.06922047285714,73.16576278457254,52.894758222183754,7.922027366063986,81.32122646957598,1,100.0
92.82449205941612,5.050727860006754,89.7972168545742,65.49105057208521,6.992814966088799,99.67950590478193,1,100.0
82.93468158094726,4.070307934327133,71.75440810068915,94.47031083301204,6.070705341078331,50.12578395686313,2,82.34239340801774
58.14672135407149,6.076803622905955,87.42191560798071,70.4235788043231,8.789729299630688,67.67540713079327,3,97.44742327305335
53.52843737002149,4.40668258997292,78.43838332796562,51.275222848919384,6.7055691243942235,67.33264835017235,3,80.9858136976362
82.12096391031578,7.113962666571624,42.23350498422141,44.61830016285244,7.025447592702692,58.39516816130663,3,83.59905378444577
51.32556552708109,7.304913048078809,89.14719843715051,81.76936870827552,5.102438197073746,41.84133256896941,0,100.0
79.28877906367316,3.952046488114188,38.986630661346496,62.967925866183265,7.128253947136383,98.42195942286898,1,77.96821866771938
97.01151207124788,2.937794580645361,67.03804835286583,89.30985679512156,6.8580382474147195,89.73220306666101,1,80.13554477774267
78.77370889379395,5.146452300153536,43.52822742760746,79.5706461184462,4.9241919897351245,64.8833119805966,2,79.05323619596
69.4084963103261,7.386543419316837,35.70239664385424,87.77448703248211,4.297935486765718,72.22717958788209,2,84.91239658698517
82.16441092211767,2.4746353230396663,60.32205560765834,56.316762365106925,7.0217965985738555,45.90827374917636,0,75.26963656073293
72.91264452457582,5.3607660849443795,52.702442459249376,81.54153534766348,7.818461346751603,68.06509492742228,0,89.73736797355572
77.28083946579675,5.420921540647644,64.16002962785618,55.84371908162313,6.617006854610041,78.64790931850331,3,81.13077635113704
97.07324043882626,6.131791156906967,69.63199320407304,96.3441087670175,5.133863126598229,66.06169198706121,2,95.05563879096769
69.30513189003871,1.9209737958908186,37.624344338536844,78.18245689200246,7.3326098834651745,99.31996194094589,1,71.14265210606732
98.05952819119571,6.01077475277462,42.38019770742474,59.470708010520525,4.400528633048011,72.79391593734084,3,77.24461426593857
95.26753209780318,7.363227644659487,68.51854378702552,56.17071173753636,6.2091685240097725,55.96815988145183,1,100.0
59.78955673946482,2.257781762091694,55.59004119035949,51.45559510429861,4.816833791992101,84.05064193310866,3,57.97349081544425
53.46806504375827,2.6628032744671435,78.75040925296688,81.67845753362366,4.922295255299417,41.932375810714944,1,67.09530089870412
55.038900068871335,7.799765658291477,74.13749891551637,53.12293677987564,5.011469745791018,56.91610695943866,0,95.54520980463793
50.91109128257749,2.2668386689664284,85.73626177939441,75.71819595564935,5.9335352852198895,54.28712652643101,3,64.935777385127
54.72214803779642,6.980695653587054,76.54956960015352,55.878101615521445,4.255751028101988,60.22649665754441,1,82.14549831036717
84.15033867081785,4.4459449951362435,60.79586464340889,79.71813668763212,5.9889672046454905,84.72458781501084,1,91.5050786171457
53.55943242301145,2.730617520822239,75.37799734366595,88.89638371243235,6.558537235573504,63.89211225143852,2,75.928544171629
65.94878151468806,7.095249308907579,51.52287045532511,86.68151458867919,6.4164714248316255,85.5810115186174,3,91.11575712759785
92.24376554847274,4.117136785018658,53.37880992669276,85.6510798558469,5.913920502015203,70.35422321979061,1,84.25521629808127
51.163596786791295,4.603721477507831,82.3391095952476,51.263344341535124,8.195733040353762,53.944860426028875,2,77.28246069193506
90.72342412944678,3.51463358579836,61.78517098409493,45.30309681907112,4.72663346210252,86.69851205784306,1,74.72113528429335
64.09273873867,5.150655960044492,82.90282043110115,81.93692970924315,6.52848371890687,46.68027693871641,3,86.98355058971069
55.90824138108281,2.1446671080951596,84.3453424200967,62.10083282766108,4.310207084782771,45.706808585985684,0,66.56114640568713
84.83685826820754,3.737570756562325,86.45374025967703,65.94077358420084,4.3557783943895485,65.3152046838385,3,70.13023286039687
81.4471423389942,7.785886256347013,89.99811415047245,41.86894556760346,6.8693292483854815,48.25944721734622,3,97.38192102497896
93.87360067635265,2.806934028907893,60.859113230797774,55.574586956502955,6.830092124439105,30.636092446585142,1,72.70183312397887
86.75355219019428,5.597156651789046,54.13200909926833,42.02058423246784,8.390167564222285,75.38082691091611,1,89.60429213041506
90.17404651924244,3.276330449572864,69.93192479564684,92.75114635607486,6.789368378300366,65.77656750306787,3,82.65066038126922
64.10172862856533,6.414311879806204,57.270345406257654,54.60380099311183,8.798955102024252,61.186247014521285,2,89.89293123778242
58.87197718898614,1.9161156250284488,71.06445000801398,73.44023017438047,4.243474241999649,97.68779602328208,2,66.72238059356
87.53073758204292,7.788747315549813,77.33515175862948,42.33875923966782,4.490038423903705,69.98394287740396,2,99.56630880750461
90.3417369633632,4.176526789685475,76.30430110952821,80.01084347833948,4.220329307851907,90.44021044525692,1,83.77166851349895
99.52525710003366,2.6523532434252477,57.47317322120728,59.38164074524563,4.9263842516677006,39.76151653436121,1,71.6586813154857
70.63088384557133,1.5144772313100887,45.01161210192517,93.87515121745994,6.70635055470839,69.84445241905993,3,62.56008068019486
68.60090428963916,2.1883053356127853,60.83176030773245,93.28709133604215,7.22786090713714,90.75857387116321,0,76.7171916718677
88.82064803709984,4.638417639892124,43.55564864491453,59.51743710170487,4.2279257897433435,70.81740300959285,1,70.97950802000948
67.0401770126509,3.359022235019004,88.4058221110285,94.05765374142808,8.729854449227997,80.26099246889011,3,85.08152303806615
96.53786628017824,6.802183561178266,55.75264764427145,99.76946040992672,8.210826883251904,56.04304974685452,3,96.0510388303408
92.9206375921506,4.016212665632642,44.267584833399425,89.52493984743688,5.4830624107854655,36.47146619259466,0,82.24773710506639
71.44970136875092,2.7409999081134093,36.526865594345054,90.69228086531373,4.385937651132339,62.053020658895,2,59.69040263949869
87.54355338957487,5.32001490622821,73.74934317718905,54.940524166545394,4.849435366095286,57.61355735872003,3,78.36584770041351
87.72714370423412,5.947440518198121,73.21413904728459,74.60214393146538,4.634722068774863,90.6942127665263,3,87.9411588398613
55.15619344179663,2.169293355306649,55.4362499948775,44.03535483804207,4.616418896494734,47.07967116467306,3,53.410585600981534
95.12764533397834,2.1733345140182236,39.30271333085906,45.69507620930018,6.5928084433286696,97.67139592745757,2,65.5291636700735
75.26261862239286,1.256699988534801,59.577733693713924,99.93355672199743,5.229237212467002,97.06966838631473,2,67.82706547106112
91.32287330538708,6.154814105459484,53.67304970380361,59.598354965554655,5.790698582645723,47.33421501500071,0,90.06511551503748
66.00248005153058,5.646631693352636,75.62723838410056,84.89103472293078,8.947526666921611,54.36363688341243,1,100.0
94.77616142481003,4.322416130248698,71.34675496716142,88.39990318160899,7.421571244626724,92.68890186117196,2,91.09584239915618
69.46008393670816,6.90919314278438,56.8756236918524,91.48139626043375,8.744903335235007,97.66355546272753,1,100.0
50.54188257401492,6.639691070650372,48.0735532552994,99.85769784412939,4.712782775165578,61.04073719852308,1,85.86868068821205
95.26909882096318,5.097480550777265,94.28215796933551,54.48978911541207,5.910697374162846,52.469793194862845,2,91.58645419807735
54.56433383930668,7.07789896359281,62.24009727176689,42.421049611581985,6.773659016411772,66.82658092760795,3,90.07022582847993
65.96568187952074,2.4408884702573777,76.29645414681423,64.67149107967515,4.38379030944369,78.14384444560145,0,71.40228522723831
97.50309835254025,1.7834373357840951,43.43317805470164,47.804840189736815,4.020937218139789,49.143216076248585,1,57.51362455950296
97.5303573468778,2.8882472806189274,64.13538197956387,41.34555334972331,7.352171668984587,81.5531222233351,3,69.55211731160854
78.67189440616431,1.3996079926252039,36.65220319216793,61.625609628489165,7.209097584007177,33.61601499802487,2,57.60910382570798
81.59186060848997,4.7181866960072245,65.327307074627,87.02429506451418,6.053944049998059,33.45061449350915,1,90.0816583341014
72.42227609891599,7.556239846064731,92.84104442706214,73.97084147350425,6.448220380160163,57.040139360188164,1,100.0
64.66053858490322,1.2754047846795675,58.05240277914801,58.76667935262124,6.077215002960449,54.74312344425044,1,63.84044298680003
66.4332272684958,1.8547693980701876,37.3397607544947,79.26052032956318,4.120025224224444,52.09432507570066,3,49.50812027246403
83.62592280385192,4.165393197984047,36.857347455160614,53.92109081852864,5.676858031087312,64.37138338682371,3,64.39264987840555
87.618726471884,7.537125122695334,58.27920559681217,40.862886764325104,4.885411276986449,52.45135076180999,3,79.8250139142176
89.57895218629243,3.2130927348372538,44.60149618779164,85.86120318618563,4.492120945506843,43.458054292766434,1,76.6785513715458
89.48090713972769,4.550643660818747,36.40112577969116,77.42458509184056,8.783602169446748,51.66286843620206,1,84.32385064668182
54.560305152434516,1.2910100133527447,80.37281683701062,85.7381574700576,6.996798625210828,98.24329909671644,0,76.68173621434731
74.72101523512907,2.038402406734622,62.51138053291344,42.336281001259934,7.643281421183014,58.7779391896394,0,75.38859881905283
52.877938000832216,7.906410860711929,52.35468631835927,90.22717766983914,5.576818716330587,61.1298943800835,3,84.69645777009926
77.47644411618677,7.755830875052319,89.00499098098885,77.17157200217821,5.965735647470076,70.3581492965798,3,100.0
72.07652506866884,1.0345798665408674,41.96833761203153,73.80372104275841,5.1846199694836175,98.83385378899587,2,56.98400170145565
94.38520913791498,7.662682497962673,92.35512973731915,77.47684288687189,4.4848283548271235,46.91208935050341,3,100.0
67.54575062760394,5.473839564708502,53.83800304264117,91.86599481210185,4.895158187207919,77.68974773727037,0,88.17821861425543
55.853350821380296,7.075428061640155,88.30422033852088,75.21619039353442,7.987570226482429,80.11892854792069,0,100.0
57.149584102641796,4.183178989437014,71.1765725887677,74.85702279329075,7.38772902591888,72.51270917551462,0,87.18079505073669
88.07553158587362,4.6091722000547515,84.60244158448924,99.44074942394595,6.734644379927385,36.200483774565086,1,98.1937417693245
80.91090316581305,4.421926061798441,94.04078979262786,85.40381002411408,6.37544936433384,77.38105930793034,1,96.71597482545904
55.05613380613951,5.668049802822731,52.30432626912474,66.53762832706812,8.612171418280623,34.48662977253228,3,79.02176908372093
54.20534030574987,1.9775587832941903,92.66812912445558,82.44382000197567,4.363674738893342,71.72998546849279,2,67.65963328286776
85.048456572956,1.2098151291087458,58.36891369414522,63.353828301507306,5.403004066189579,81.770682405522,2,62.976809306726395
53.638150318209675,3.1555095911383364,58.130714284215344,53.73252774900994,5.7496892678535705,44.767892343396525,2,60.10690787173077
91.09300296451781,5.932765339156527,55.42322625527034,75.81111261326556,7.912129061063939,88.91354052799419,1,99.83761675249855
85.31211135782482,2.4129741648606386,67.48445644085511,95.69092588683708,8.962573100809855,32.1247663873103,0,84.95836643828699
54.06743903209499,5.714027033274421,44.24870259070923,95.74837120092776,5.203352573785765,89.06690045608143,0,88.40410565233256
54.241885704259595,7.789384322750893,68.22268912148067,60.51431668632942,8.371536670685403,62.223033544993555,1,100.0
99.33197892505876,1.6573050105259286,67.50228874460024,71.6606479733017,8.153113802158956,45.231155795215116,2,76.05690356622031
68.71353978780601,5.708214827575884,80.7141087562922,52.69815391419167,5.123286988208833,39.36447014957776,2,83.4051141037134
68.53210735334454,4.106251535131998,85.01899771625514,99.737866569933,5.996662900996113,96.73150173076608,3,84.37589764623
90.63997836287513,7.076995780642537,61.42648101874544,98.86707447207614,6.048364346462596,35.08659113068097,3,93.36800952621533
97.36242886919294,2.2400485261317016,53.13999496108963,78.97053578244683,8.891103342632793,43.9365393955148,2,73.03689667896056
99.30005319114355,5.848381665583152,50.56009383902567,88.2648435806484,4.904459506894492,54.34756432031322,1,88.72115723065704
87.66890926294708,6.866807027536772,46.677430202292314,82.906009677022,7.99578985552391,73.41643942727843,2,94.51656870403916
68.81297927654579,7.6122995363181625,38.458854931941495,75.5894931423681,5.670963570865549,68.1360759693269,3,80.91593200215468
54.17503583493344,5.7827361980275205,55.546878730082796,43.20087981933386,7.654351728880802,38.79504446886198,2,70.20907588629504
88.85734579637185,4.480223348058991,51.21486152784699,67.28586055315967,6.1000550214783145,50.280958861675025,1,77.8537002250382
77.92021248679025,5.324930681408497,92.98504315198444,80.48717813004464,6.8917988155827,46.71262397602169,0,100.0
71.21110046234881,7.082334891351028,68.46252957500263,80.65189683302108,8.163058866630656,44.94799981432389,1,96.06682452509008
95.3177192547368,4.994268226471808,55.83662234183045,62.387357105343014,8.02082782491942,58.78010355359909,1,89.11068796627062
55.559874115307565,1.212709417877858,69.82805605962176,96.50151919948183,8.332115917698502,79.28220168141598,3,73.8924238867311
74.63125521454296,7.516640868548844,43.351802080741734,50.04142193420686,4.298086626723295,45.221705255206516,1,86.20872274473032
50.567682238370956,5.826687257220928,61.642624952132174,70.02156677293364,7.4602527651987245,55.667521579208696,1,90.66087745103844
73.43303209970631,5.735593700440726,72.57405928526383,81.45303859304937,4.699936883608815,57.36421987888136,3,84.6644278825854
52.815163784091865,2.50972606678402,64.33386990754708,81.82814835350855,6.079092840092055,98.35195706047871,3,71.18195717122019
55.9408958134036,5.612198291628601,59.10672803925945,78.91833740612893,6.742942075273442,96.82664498153483,0,89.8155941008179
55.87631233885524,3.7570508395791093,94.63090333398189,56.51729280711161,6.013697423734154,86.00963079264531,2,79.52271871259478
82.46051510580318,5.558630839290444,87.81888572893561,49.37239412119732,6.598058379015038,46.91612445734296,1,84.70709063982508
87.30224396327117,1.746151212155935,72.40435748956641,78.15641960960265,8.982631543993095,34.76261198641688,3,75.63593575049902
79.16843825485799,5.604917132221252,69.16264167093696,75.95812696836626,4.676086568564274,52.18328964044373,0,95.19225889924647
98.10862742372709,7.995896080394666,72.23962878947503,50.761360617354455,7.377280226682128,48.675618460368156,2,100.0
68.7435289761852,1.3374842720238922,47.078726469345995,82.3083487342338,5.980004831928076,65.41480601024757,3,55.645632551984576
64.28560431409304,7.840219289549221,58.70826459585912,67.31031950401939,4.665048994536644,84.44095370474551,2,89.27985163340031
93.42995640947302,3.8483557250600944,37.36757197345396,80.06563549618917,4.793683816871548,90.08260572152005,2,74.89147568398722
61.17979192597263,7.095274152360814,63.5327622492096,90.24202478620904,8.746365531228085,89.1404859787356,1,100.0
98.16112697203056,6.476698388407915,67.5814750374598,50.183705714615385,8.39800748355881,55.17728928561475,1,93.9031436789119
50.60772373449082,4.969113826906675,48.664984166192575,41.1486920798102,8.535209802075109,78.1064040422478,3,72.8482885435626
98.49394133538195,6.1691444647592855,92.84173082993082,86.7461551837472,8.957663879136932,51.898393826695404,2,100.0
52.1579955975288,7.149608929109435,89.56727665623453,76.58184550915695,5.0415769500425895,34.26338802646279,3,89.38677946692837
94.55715568490356,3.828982251557231,78.32859412735435,81.97837417732731,5.777196686820309,79.10956859220596,3,85.69400899745635
76.385055454315,3.289232130942671,67.00319772592175,90.28929849931856,7.346095149624333,30.68792867988515,2,76.56390168916938
99.64823980596502,5.673153698945093,87.19814957886109,88.16865608947003,6.419012699303236,58.6427811220942,3,97.07170269359585
53.68982823676994,6.65492159358881,42.83914062940777,97.65520881572948,6.0919476668916674,53.0565488511453,2,82.36052184271375
77.69271422006604,6.33599594343631,82.4305876564931,72.1561047311271,5.789056246677966,78.53642769631966,2,99.11381843616448
98.46512678095495,6.584695542010442,42.489248838010894,69.30973795959432,6.968903159717261,83.63718309322653,2,93.31754292072529
76.15489220850745,4.049083203690531,82.65263975296432,64.1132319934438,6.87796714320041,51.286624517989864,2,83.43551853647189
81.46993190676312,6.7248395132251515,51.546054095081416,49.22146257065227,4.807289170321201,86.81389101113975,0,87.24833184008017
